Date,Time,Category,Name,Notes,Expense,Income,Flag,Year,YearMonth,YearWeek,Weekday,Hour,CalendarMonth,CalendarWeek,CalendarWeekday,Transaction
2021-11-01,00:00:00.0,Technology,,,,,Expense,2021,November 2021,Week 44 2021,Monday,0,November,Week 44,Monday44,0.0
2021-11-01,00:00:00.0,Salary,,,,,Income,2021,November 2021,Week 44 2021,Monday,0,November,Week 44,Monday44,0.0
2021-11-01,00:00:00.0,Dividends,,,,,Income,2021,November 2021,Week 44 2021,Monday,0,November,Week 44,Monday44,0.0
2021-11-01,00:00:00.0,Gifts,,,,,Income,2021,November 2021,Week 44 2021,Monday,0,November,Week 44,Monday44,0.0
2021-11-01,00:00:00.0,Other,,,,,Income,2021,November 2021,Week 44 2021,Monday,0,November,Week 44,Monday44,0.0
2021-11-01,09:34:00.0,Coffee,,,7.23,,Expense,2021,November 2021,Week 44 2021,Monday,9,November,Week 44,Monday44,7.23
2021-11-02,00:00:00.0,Food,,,,,Expense,2021,November 2021,Week 44 2021,Tuesday,0,November,Week 44,Tuesday44,0.0
2021-11-02,00:00:00.0,Public Transport,,,,,Expense,2021,November 2021,Week 44 2021,Tuesday,0,November,Week 44,Tuesday44,0.0
2021-11-02,00:00:00.0,Rent,,,,,Expense,2021,November 2021,Week 44 2021,Tuesday,0,November,Week 44,Tuesday44,0.0
2021-11-02,00:00:00.0,Utilities,,,,,Expense,2021,November 2021,Week 44 2021,Tuesday,0,November,Week 44,Tuesday44,0.0
2021-11-02,00:00:00.0,Clothing,,,,,Expense,2021,November 2021,Week 44 2021,Tuesday,0,November,Week 44,Tuesday44,0.0
2021-11-02,00:00:00.0,Holiday,,,,,Expense,2021,November 2021,Week 44 2021,Tuesday,0,November,Week 44,Tuesday44,0.0
2021-11-02,00:00:00.0,Technology,,,,,Expense,2021,November 2021,Week 44 2021,Tuesday,0,November,Week 44,Tuesday44,0.0
2021-11-02,00:00:00.0,Salary,,,,,Income,2021,November 2021,Week 44 2021,Tuesday,0,November,Week 44,Tuesday44,0.0
2021-11-02,00:00:00.0,Dividends,,,,,Income,2021,November 2021,Week 44 2021,Tuesday,0,November,Week 44,Tuesday44,0.0
2021-11-02,00:00:00.0,Gifts,,,,,Income,2021,November 2021,Week 44 2021,Tuesday,0,November,Week 44,Tuesday44,0.0
2021-11-02,00:00:00.0,Other,,,,,Income,2021,November 2021,Week 44 2021,Tuesday,0,November,Week 44,Tuesday44,0.0
2021-11-02,14:17:00.0,Coffee,,,7.7,,Expense,2021,November 2021,Week 44 2021,Tuesday,14,November,Week 44,Tuesday44,7.7
2021-11-02,14:30:00.0,Coffee,,,9.48,,Expense,2021,November 2021,Week 44 2021,Tuesday,14,November,Week 44,Tuesday44,9.48
2021-11-02,14:33:00.0,Coffee,,,6.58,,Expense,2021,November 2021,Week 44 2021,Tuesday,14,November,Week 44,Tuesday44,6.58
2021-11-02,14:47:00.0,Coffee,,,4.08,,Expense,2021,November 2021,Week 44 2021,Tuesday,14,November,Week 44,Tuesday44,4.08
2021-11-02,14:58:00.0,Coffee,,,6.08,,Expense,2021,November 2021,Week 44 2021,Tuesday,14,November,Week 44,Tuesday44,6.08
2021-11-02,18:29:00.0,Coffee,,,4.82,,Expense,2021,November 2021,Week 44 2021,Tuesday,18,November,Week 44,Tuesday44,4.82
2021-11-03,00:00:00.0,Food,,,,,Expense,2021,November 2021,Week 44 2021,Wednesday,0,November,Week 44,Wednesday44,0.0
2021-11-03,00:00:00.0,Public Transport,,,,,Expense,2021,November 2021,Week 44 2021,Wednesday,0,November,Week 44,Wednesday44,0.0
2021-11-03,00:00:00.0,Rent,,,,,Expense,2021,November 2021,Week 44 2021,Wednesday,0,November,Week 44,Wednesday44,0.0
2021-11-03,00:00:00.0,Utilities,,,,,Expense,2021,November 2021,Week 44 2021,Wednesday,0,November,Week 44,Wednesday44,0.0
2021-11-03,00:00:00.0,Clothing,,,,,Expense,2021,November 2021,Week 44 2021,Wednesday,0,November,Week 44,Wednesday44,0.0
2021-11-03,00:00:00.0,Holiday,,,,,Expense,2021,November 2021,Week 44 2021,Wednesday,0,November,Week 44,Wednesday44,0.0
2021-11-03,00:00:00.0,Technology,,,,,Expense,2021,November 2021,Week 44 2021,Wednesday,0,November,Week 44,Wednesday44,0.0
2021-11-03,00:00:00.0,Salary,,,,,Income,2021,November 2021,Week 44 2021,Wednesday,0,November,Week 44,Wednesday44,0.0
2021-11-03,00:00:00.0,Dividends,,,,,Income,2021,November 2021,Week 44 2021,Wednesday,0,November,Week 44,Wednesday44,0.0
2021-11-03,00:00:00.0,Gifts,,,,,Income,2021,November 2021,Week 44 2021,Wednesday,0,November,Week 44,Wednesday44,0.0
2021-11-03,00:00:00.0,Other,,,,,Income,2021,November 2021,Week 44 2021,Wednesday,0,November,Week 44,Wednesday44,0.0
2021-11-03,18:17:00.0,Coffee,,,5.42,,Expense,2021,November 2021,Week 44 2021,Wednesday,18,November,Week 44,Wednesday44,5.42
2021-11-03,18:54:00.0,Coffee,,,5.93,,Expense,2021,November 2021,Week 44 2021,Wednesday,18,November,Week 44,Wednesday44,5.93
2021-11-04,00:00:00.0,Public Transport,,,,,Expense,2021,November 2021,Week 44 2021,Thursday,0,November,Week 44,Thursday44,0.0
2021-11-04,00:00:00.0,Rent,,,,,Expense,2021,November 2021,Week 44 2021,Thursday,0,November,Week 44,Thursday44,0.0
2021-11-04,00:00:00.0,Utilities,,,,,Expense,2021,November 2021,Week 44 2021,Thursday,0,November,Week 44,Thursday44,0.0
2021-11-04,00:00:00.0,Clothing,,,,,Expense,2021,November 2021,Week 44 2021,Thursday,0,November,Week 44,Thursday44,0.0
2021-11-04,00:00:00.0,Holiday,,,,,Expense,2021,November 2021,Week 44 2021,Thursday,0,November,Week 44,Thursday44,0.0
2021-11-04,00:00:00.0,Technology,,,,,Expense,2021,November 2021,Week 44 2021,Thursday,0,November,Week 44,Thursday44,0.0
2021-11-04,00:00:00.0,Salary,,,,,Income,2021,November 2021,Week 44 2021,Thursday,0,November,Week 44,Thursday44,0.0
2021-11-04,00:00:00.0,Dividends,,,,,Income,2021,November 2021,Week 44 2021,Thursday,0,November,Week 44,Thursday44,0.0
2021-11-04,00:00:00.0,Gifts,,,,,Income,2021,November 2021,Week 44 2021,Thursday,0,November,Week 44,Thursday44,0.0
2021-11-04,00:00:00.0,Other,,,,,Income,2021,November 2021,Week 44 2021,Thursday,0,November,Week 44,Thursday44,0.0
2021-11-04,09:17:00.0,Coffee,,,10.7,,Expense,2021,November 2021,Week 44 2021,Thursday,9,November,Week 44,Thursday44,10.7
2021-11-04,15:04:00.0,Coffee,,,6.86,,Expense,2021,November 2021,Week 44 2021,Thursday,15,November,Week 44,Thursday44,6.86
2021-11-04,15:49:00.0,Coffee,,,9.25,,Expense,2021,November 2021,Week 44 2021,Thursday,15,November,Week 44,Thursday44,9.25
2021-11-04,18:27:00.0,Food,,,482.06,,Expense,2021,November 2021,Week 44 2021,Thursday,18,November,Week 44,Thursday44,482.06
2021-11-04,18:27:00.0,Coffee,,,5.53,,Expense,2021,November 2021,Week 44 2021,Thursday,18,November,Week 44,Thursday44,5.53
2021-11-05,00:00:00.0,Food,,,,,Expense,2021,November 2021,Week 44 2021,Friday,0,November,Week 44,Friday44,0.0
2021-11-05,00:00:00.0,Public Transport,,,,,Expense,2021,November 2021,Week 44 2021,Friday,0,November,Week 44,Friday44,0.0
2021-11-05,00:00:00.0,Rent,,,,,Expense,2021,November 2021,Week 44 2021,Friday,0,November,Week 44,Friday44,0.0
2021-11-05,00:00:00.0,Utilities,,,,,Expense,2021,November 2021,Week 44 2021,Friday,0,November,Week 44,Friday44,0.0
2021-11-05,00:00:00.0,Clothing,,,,,Expense,2021,November 2021,Week 44 2021,Friday,0,November,Week 44,Friday44,0.0
2021-11-05,00:00:00.0,Holiday,,,,,Expense,2021,November 2021,Week 44 2021,Friday,0,November,Week 44,Friday44,0.0
2021-11-05,00:00:00.0,Technology,,,,,Expense,2021,November 2021,Week 44 2021,Friday,0,November,Week 44,Friday44,0.0
2021-11-05,00:00:00.0,Salary,,,,,Income,2021,November 2021,Week 44 2021,Friday,0,November,Week 44,Friday44,0.0
2021-11-05,00:00:00.0,Dividends,,,,,Income,2021,November 2021,Week 44 2021,Friday,0,November,Week 44,Friday44,0.0
2021-11-05,00:00:00.0,Gifts,,,,,Income,2021,November 2021,Week 44 2021,Friday,0,November,Week 44,Friday44,0.0
2021-11-05,00:00:00.0,Other,,,,,Income,2021,November 2021,Week 44 2021,Friday,0,November,Week 44,Friday44,0.0
2021-11-05,18:10:00.0,Coffee,,,7.63,,Expense,2021,November 2021,Week 44 2021,Friday,18,November,Week 44,Friday44,7.63
2021-11-06,00:00:00.0,Food,,,,,Expense,2021,November 2021,Week 44 2021,Saturday,0,November,Week 44,Saturday44,0.0
2021-11-06,00:00:00.0,Public Transport,,,,,Expense,2021,November 2021,Week 44 2021,Saturday,0,November,Week 44,Saturday44,0.0
2021-11-06,00:00:00.0,Rent,,,,,Expense,2021,November 2021,Week 44 2021,Saturday,0,November,Week 44,Saturday44,0.0
2021-11-06,00:00:00.0,Utilities,,,,,Expense,2021,November 2021,Week 44 2021,Saturday,0,November,Week 44,Saturday44,0.0
2021-11-06,00:00:00.0,Clothing,,,,,Expense,2021,November 2021,Week 44 2021,Saturday,0,November,Week 44,Saturday44,0.0
2021-11-06,00:00:00.0,Holiday,,,,,Expense,2021,November 2021,Week 44 2021,Saturday,0,November,Week 44,Saturday44,0.0
2021-11-06,00:00:00.0,Technology,,,,,Expense,2021,November 2021,Week 44 2021,Saturday,0,November,Week 44,Saturday44,0.0
2021-11-06,00:00:00.0,Salary,,,,,Income,2021,November 2021,Week 44 2021,Saturday,0,November,Week 44,Saturday44,0.0
2021-11-06,00:00:00.0,Dividends,,,,,Income,2021,November 2021,Week 44 2021,Saturday,0,November,Week 44,Saturday44,0.0
2021-11-06,00:00:00.0,Gifts,,,,,Income,2021,November 2021,Week 44 2021,Saturday,0,November,Week 44,Saturday44,0.0
2021-11-06,00:00:00.0,Other,,,,,Income,2021,November 2021,Week 44 2021,Saturday,0,November,Week 44,Saturday44,0.0
2021-11-06,04:24:00.0,Coffee,,,7.71,,Expense,2021,November 2021,Week 44 2021,Saturday,4,November,Week 44,Saturday44,7.71
2021-11-06,04:58:00.0,Coffee,,,8.07,,Expense,2021,November 2021,Week 44 2021,Saturday,4,November,Week 44,Saturday44,8.07
2021-11-06,18:22:00.0,Coffee,,,9.88,,Expense,2021,November 2021,Week 44 2021,Saturday,18,November,Week 44,Saturday44,9.88
2021-11-06,18:31:00.0,Coffee,,,5.18,,Expense,2021,November 2021,Week 44 2021,Saturday,18,November,Week 44,Saturday44,5.18
2021-11-06,18:55:00.0,Coffee,,,9.33,,Expense,2021,November 2021,Week 44 2021,Saturday,18,November,Week 44,Saturday44,9.33
2021-11-07,00:00:00.0,Coffee,,,,,Expense,2021,November 2021,Week 44 2021,Sunday,0,November,Week 44,Sunday44,0.0
2021-11-07,00:00:00.0,Food,,,,,Expense,2021,November 2021,Week 44 2021,Sunday,0,November,Week 44,Sunday44,0.0
2021-11-07,00:00:00.0,Public Transport,,,,,Expense,2021,November 2021,Week 44 2021,Sunday,0,November,Week 44,Sunday44,0.0
2021-11-07,00:00:00.0,Rent,,,,,Expense,2021,November 2021,Week 44 2021,Sunday,0,November,Week 44,Sunday44,0.0
2021-11-07,00:00:00.0,Utilities,,,,,Expense,2021,November 2021,Week 44 2021,Sunday,0,November,Week 44,Sunday44,0.0
2021-11-07,00:00:00.0,Clothing,,,,,Expense,2021,November 2021,Week 44 2021,Sunday,0,November,Week 44,Sunday44,0.0
2021-11-07,00:00:00.0,Holiday,,,,,Expense,2021,November 2021,Week 44 2021,Sunday,0,November,Week 44,Sunday44,0.0
2021-11-07,00:00:00.0,Technology,,,,,Expense,2021,November 2021,Week 44 2021,Sunday,0,November,Week 44,Sunday44,0.0
2021-11-07,00:00:00.0,Salary,,,,,Income,2021,November 2021,Week 44 2021,Sunday,0,November,Week 44,Sunday44,0.0
2021-11-07,00:00:00.0,Gifts,,,,,Income,2021,November 2021,Week 44 2021,Sunday,0,November,Week 44,Sunday44,0.0
2021-11-07,00:00:00.0,Other,,,,,Income,2021,November 2021,Week 44 2021,Sunday,0,November,Week 44,Sunday44,0.0
2021-11-07,13:12:00.0,Dividends,,,,774.17,Income,2021,November 2021,Week 44 2021,Sunday,13,November,Week 44,Sunday44,774.17
2021-11-08,00:00:00.0,Food,,,,,Expense,2021,November 2021,Week 45 2021,Monday,0,November,Week 45,Monday45,0.0
2021-11-08,00:00:00.0,Public Transport,,,,,Expense,2021,November 2021,Week 45 2021,Monday,0,November,Week 45,Monday45,0.0
2021-11-08,00:00:00.0,Rent,,,,,Expense,2021,November 2021,Week 45 2021,Monday,0,November,Week 45,Monday45,0.0
2021-11-08,00:00:00.0,Utilities,,,,,Expense,2021,November 2021,Week 45 2021,Monday,0,November,Week 45,Monday45,0.0
2021-11-08,00:00:00.0,Clothing,,,,,Expense,2021,November 2021,Week 45 2021,Monday,0,November,Week 45,Monday45,0.0
2021-11-08,00:00:00.0,Holiday,,,,,Expense,2021,November 2021,Week 45 2021,Monday,0,November,Week 45,Monday45,0.0
2021-11-08,00:00:00.0,Technology,,,,,Expense,2021,November 2021,Week 45 2021,Monday,0,November,Week 45,Monday45,0.0
2021-11-08,00:00:00.0,Salary,,,,,Income,2021,November 2021,Week 45 2021,Monday,0,November,Week 45,Monday45,0.0
2021-11-08,00:00:00.0,Dividends,,,,,Income,2021,November 2021,Week 45 2021,Monday,0,November,Week 45,Monday45,0.0
2021-11-08,00:00:00.0,Gifts,,,,,Income,2021,November 2021,Week 45 2021,Monday,0,November,Week 45,Monday45,0.0
2021-11-08,00:00:00.0,Other,,,,,Income,2021,November 2021,Week 45 2021,Monday,0,November,Week 45,Monday45,0.0
2021-11-08,18:57:00.0,Coffee,,,8.97,,Expense,2021,November 2021,Week 45 2021,Monday,18,November,Week 45,Monday45,8.97
2021-11-09,00:00:00.0,Food,,,,,Expense,2021,November 2021,Week 45 2021,Tuesday,0,November,Week 45,Tuesday45,0.0
2021-11-09,00:00:00.0,Public Transport,,,,,Expense,2021,November 2021,Week 45 2021,Tuesday,0,November,Week 45,Tuesday45,0.0
2021-11-09,00:00:00.0,Clothing,,,,,Expense,2021,November 2021,Week 45 2021,Tuesday,0,November,Week 45,Tuesday45,0.0
2021-11-09,00:00:00.0,Holiday,,,,,Expense,2021,November 2021,Week 45 2021,Tuesday,0,November,Week 45,Tuesday45,0.0
2021-11-09,00:00:00.0,Technology,,,,,Expense,2021,November 2021,Week 45 2021,Tuesday,0,November,Week 45,Tuesday45,0.0
2021-11-09,00:00:00.0,Dividends,,,,,Income,2021,November 2021,Week 45 2021,Tuesday,0,November,Week 45,Tuesday45,0.0
2021-11-09,00:00:00.0,Gifts,,,,,Income,2021,November 2021,Week 45 2021,Tuesday,0,November,Week 45,Tuesday45,0.0
2021-11-09,00:00:00.0,Other,,,,,Income,2021,November 2021,Week 45 2021,Tuesday,0,November,Week 45,Tuesday45,0.0
2021-11-09,12:00:00.0,Rent,,,3300.0,,Expense,2021,November 2021,Week 45 2021,Tuesday,12,November,Week 45,Tuesday45,3300.0
2021-11-09,12:00:00.0,Utilities,,,534.28,,Expense,2021,November 2021,Week 45 2021,Tuesday,12,November,Week 45,Tuesday45,534.28
2021-11-09,12:00:00.0,Salary,,,,4000.0,Income,2021,November 2021,Week 45 2021,Tuesday,12,November,Week 45,Tuesday45,4000.0
2021-11-09,15:12:00.0,Coffee,,,7.22,,Expense,2021,November 2021,Week 45 2021,Tuesday,15,November,Week 45,Tuesday45,7.22
2021-11-09,15:53:00.0,Coffee,,,3.62,,Expense,2021,November 2021,Week 45 2021,Tuesday,15,November,Week 45,Tuesday45,3.62
2021-11-09,18:20:00.0,Coffee,,,10.11,,Expense,2021,November 2021,Week 45 2021,Tuesday,18,November,Week 45,Tuesday45,10.11
2021-11-09,18:38:00.0,Coffee,,,8.76,,Expense,2021,November 2021,Week 45 2021,Tuesday,18,November,Week 45,Tuesday45,8.76
2021-11-09,18:45:00.0,Coffee,,,6.38,,Expense,2021,November 2021,Week 45 2021,Tuesday,18,November,Week 45,Tuesday45,6.38
2021-11-10,00:00:00.0,Food,,,,,Expense,2021,November 2021,Week 45 2021,Wednesday,0,November,Week 45,Wednesday45,0.0
2021-11-10,00:00:00.0,Public Transport,,,,,Expense,2021,November 2021,Week 45 2021,Wednesday,0,November,Week 45,Wednesday45,0.0
2021-11-10,00:00:00.0,Rent,,,,,Expense,2021,November 2021,Week 45 2021,Wednesday,0,November,Week 45,Wednesday45,0.0
2021-11-10,00:00:00.0,Utilities,,,,,Expense,2021,November 2021,Week 45 2021,Wednesday,0,November,Week 45,Wednesday45,0.0
2021-11-10,00:00:00.0,Clothing,,,,,Expense,2021,November 2021,Week 45 2021,Wednesday,0,November,Week 45,Wednesday45,0.0
2021-11-10,00:00:00.0,Holiday,,,,,Expense,2021,November 2021,Week 45 2021,Wednesday,0,November,Week 45,Wednesday45,0.0
2021-11-10,00:00:00.0,Technology,,,,,Expense,2021,November 2021,Week 45 2021,Wednesday,0,November,Week 45,Wednesday45,0.0
2021-11-10,00:00:00.0,Salary,,,,,Income,2021,November 2021,Week 45 2021,Wednesday,0,November,Week 45,Wednesday45,0.0
2021-11-10,00:00:00.0,Dividends,,,,,Income,2021,November 2021,Week 45 2021,Wednesday,0,November,Week 45,Wednesday45,0.0
2021-11-10,00:00:00.0,Gifts,,,,,Income,2021,November 2021,Week 45 2021,Wednesday,0,November,Week 45,Wednesday45,0.0
2021-11-10,00:00:00.0,Other,,,,,Income,2021,November 2021,Week 45 2021,Wednesday,0,November,Week 45,Wednesday45,0.0
2021-11-10,10:40:00.0,Coffee,,,6.52,,Expense,2021,November 2021,Week 45 2021,Wednesday,10,November,Week 45,Wednesday45,6.52
2021-11-10,18:56:00.0,Coffee,,,8.52,,Expense,2021,November 2021,Week 45 2021,Wednesday,18,November,Week 45,Wednesday45,8.52
2021-11-11,00:00:00.0,Coffee,,,,,Expense,2021,November 2021,Week 45 2021,Thursday,0,November,Week 45,Thursday45,0.0
2021-11-11,00:00:00.0,Food,,,,,Expense,2021,November 2021,Week 45 2021,Thursday,0,November,Week 45,Thursday45,0.0
2021-11-11,00:00:00.0,Public Transport,,,,,Expense,2021,November 2021,Week 45 2021,Thursday,0,November,Week 45,Thursday45,0.0
2021-11-11,00:00:00.0,Rent,,,,,Expense,2021,November 2021,Week 45 2021,Thursday,0,November,Week 45,Thursday45,0.0
2021-11-11,00:00:00.0,Utilities,,,,,Expense,2021,November 2021,Week 45 2021,Thursday,0,November,Week 45,Thursday45,0.0
2021-11-11,00:00:00.0,Clothing,,,,,Expense,2021,November 2021,Week 45 2021,Thursday,0,November,Week 45,Thursday45,0.0
2021-11-11,00:00:00.0,Holiday,,,,,Expense,2021,November 2021,Week 45 2021,Thursday,0,November,Week 45,Thursday45,0.0
2021-11-11,00:00:00.0,Technology,,,,,Expense,2021,November 2021,Week 45 2021,Thursday,0,November,Week 45,Thursday45,0.0
2021-11-11,00:00:00.0,Salary,,,,,Income,2021,November 2021,Week 45 2021,Thursday,0,November,Week 45,Thursday45,0.0
2021-11-11,00:00:00.0,Dividends,,,,,Income,2021,November 2021,Week 45 2021,Thursday,0,November,Week 45,Thursday45,0.0
2021-11-11,00:00:00.0,Gifts,,,,,Income,2021,November 2021,Week 45 2021,Thursday,0,November,Week 45,Thursday45,0.0
2021-11-11,00:00:00.0,Other,,,,,Income,2021,November 2021,Week 45 2021,Thursday,0,November,Week 45,Thursday45,0.0
2021-11-12,00:00:00.0,Coffee,,,,,Expense,2021,November 2021,Week 45 2021,Friday,0,November,Week 45,Friday45,0.0
2021-11-12,00:00:00.0,Food,,,,,Expense,2021,November 2021,Week 45 2021,Friday,0,November,Week 45,Friday45,0.0
2021-11-12,00:00:00.0,Public Transport,,,,,Expense,2021,November 2021,Week 45 2021,Friday,0,November,Week 45,Friday45,0.0
2021-11-12,00:00:00.0,Rent,,,,,Expense,2021,November 2021,Week 45 2021,Friday,0,November,Week 45,Friday45,0.0
2021-11-12,00:00:00.0,Utilities,,,,,Expense,2021,November 2021,Week 45 2021,Friday,0,November,Week 45,Friday45,0.0
2021-11-12,00:00:00.0,Clothing,,,,,Expense,2021,November 2021,Week 45 2021,Friday,0,November,Week 45,Friday45,0.0
2021-11-12,00:00:00.0,Holiday,,,,,Expense,2021,November 2021,Week 45 2021,Friday,0,November,Week 45,Friday45,0.0
2021-11-12,00:00:00.0,Technology,,,,,Expense,2021,November 2021,Week 45 2021,Friday,0,November,Week 45,Friday45,0.0
2021-11-12,00:00:00.0,Salary,,,,,Income,2021,November 2021,Week 45 2021,Friday,0,November,Week 45,Friday45,0.0
2021-11-12,00:00:00.0,Dividends,,,,,Income,2021,November 2021,Week 45 2021,Friday,0,November,Week 45,Friday45,0.0
2021-11-12,00:00:00.0,Gifts,,,,,Income,2021,November 2021,Week 45 2021,Friday,0,November,Week 45,Friday45,0.0
2021-11-12,00:00:00.0,Other,,,,,Income,2021,November 2021,Week 45 2021,Friday,0,November,Week 45,Friday45,0.0
2021-11-13,00:00:00.0,Food,,,,,Expense,2021,November 2021,Week 45 2021,Saturday,0,November,Week 45,Saturday45,0.0
2021-11-13,00:00:00.0,Public Transport,,,,,Expense,2021,November 2021,Week 45 2021,Saturday,0,November,Week 45,Saturday45,0.0
2021-11-13,00:00:00.0,Rent,,,,,Expense,2021,November 2021,Week 45 2021,Saturday,0,November,Week 45,Saturday45,0.0
2021-11-13,00:00:00.0,Utilities,,,,,Expense,2021,November 2021,Week 45 2021,Saturday,0,November,Week 45,Saturday45,0.0
2021-11-13,00:00:00.0,Clothing,,,,,Expense,2021,November 2021,Week 45 2021,Saturday,0,November,Week 45,Saturday45,0.0
2021-11-13,00:00:00.0,Holiday,,,,,Expense,2021,November 2021,Week 45 2021,Saturday,0,November,Week 45,Saturday45,0.0
2021-11-13,00:00:00.0,Technology,,,,,Expense,2021,November 2021,Week 45 2021,Saturday,0,November,Week 45,Saturday45,0.0
2021-11-13,00:00:00.0,Salary,,,,,Income,2021,November 2021,Week 45 2021,Saturday,0,November,Week 45,Saturday45,0.0
2021-11-13,00:00:00.0,Dividends,,,,,Income,2021,November 2021,Week 45 2021,Saturday,0,November,Week 45,Saturday45,0.0
2021-11-13,00:00:00.0,Gifts,,,,,Income,2021,November 2021,Week 45 2021,Saturday,0,November,Week 45,Saturday45,0.0
2021-11-13,00:00:00.0,Other,,,,,Income,2021,November 2021,Week 45 2021,Saturday,0,November,Week 45,Saturday45,0.0
2021-11-13,10:03:00.0,Coffee,,,4.86,,Expense,2021,November 2021,Week 45 2021,Saturday,10,November,Week 45,Saturday45,4.86
2021-11-13,10:32:00.0,Coffee,,,5.96,,Expense,2021,November 2021,Week 45 2021,Saturday,10,November,Week 45,Saturday45,5.96
2021-11-13,15:10:00.0,Coffee,,,7.29,,Expense,2021,November 2021,Week 45 2021,Saturday,15,November,Week 45,Saturday45,7.29
2021-11-14,00:00:00.0,Coffee,,,,,Expense,2021,November 2021,Week 45 2021,Sunday,0,November,Week 45,Sunday45,0.0
2021-11-14,00:00:00.0,Public Transport,,,,,Expense,2021,November 2021,Week 45 2021,Sunday,0,November,Week 45,Sunday45,0.0
2021-11-14,00:00:00.0,Rent,,,,,Expense,2021,November 2021,Week 45 2021,Sunday,0,November,Week 45,Sunday45,0.0
2021-11-14,00:00:00.0,Utilities,,,,,Expense,2021,November 2021,Week 45 2021,Sunday,0,November,Week 45,Sunday45,0.0
2021-11-14,00:00:00.0,Clothing,,,,,Expense,2021,November 2021,Week 45 2021,Sunday,0,November,Week 45,Sunday45,0.0
2021-11-14,00:00:00.0,Holiday,,,,,Expense,2021,November 2021,Week 45 2021,Sunday,0,November,Week 45,Sunday45,0.0
2021-11-14,00:00:00.0,Technology,,,,,Expense,2021,November 2021,Week 45 2021,Sunday,0,November,Week 45,Sunday45,0.0
2021-11-14,00:00:00.0,Salary,,,,,Income,2021,November 2021,Week 45 2021,Sunday,0,November,Week 45,Sunday45,0.0
2021-11-14,00:00:00.0,Dividends,,,,,Income,2021,November 2021,Week 45 2021,Sunday,0,November,Week 45,Sunday45,0.0
2021-11-14,00:00:00.0,Gifts,,,,,Income,2021,November 2021,Week 45 2021,Sunday,0,November,Week 45,Sunday45,0.0
2021-11-14,00:00:00.0,Other,,,,,Income,2021,November 2021,Week 45 2021,Sunday,0,November,Week 45,Sunday45,0.0
2021-11-14,18:05:00.0,Food,,,313.2,,Expense,2021,November 2021,Week 45 2021,Sunday,18,November,Week 45,Sunday45,313.2
2021-11-15,00:00:00.0,Food,,,,,Expense,2021,November 2021,Week 46 2021,Monday,0,November,Week 46,Monday46,0.0
2021-11-15,00:00:00.0,Public Transport,,,,,Expense,2021,November 2021,Week 46 2021,Monday,0,November,Week 46,Monday46,0.0
2021-11-15,00:00:00.0,Rent,,,,,Expense,2021,November 2021,Week 46 2021,Monday,0,November,Week 46,Monday46,0.0
2021-11-15,00:00:00.0,Utilities,,,,,Expense,2021,November 2021,Week 46 2021,Monday,0,November,Week 46,Monday46,0.0
2021-11-15,00:00:00.0,Clothing,,,,,Expense,2021,November 2021,Week 46 2021,Monday,0,November,Week 46,Monday46,0.0
2021-11-15,00:00:00.0,Holiday,,,,,Expense,2021,November 2021,Week 46 2021,Monday,0,November,Week 46,Monday46,0.0
2021-11-15,00:00:00.0,Technology,,,,,Expense,2021,November 2021,Week 46 2021,Monday,0,November,Week 46,Monday46,0.0
2021-11-15,00:00:00.0,Salary,,,,,Income,2021,November 2021,Week 46 2021,Monday,0,November,Week 46,Monday46,0.0
2021-11-15,00:00:00.0,Dividends,,,,,Income,2021,November 2021,Week 46 2021,Monday,0,November,Week 46,Monday46,0.0
2021-11-15,00:00:00.0,Gifts,,,,,Income,2021,November 2021,Week 46 2021,Monday,0,November,Week 46,Monday46,0.0
2021-11-15,00:00:00.0,Other,,,,,Income,2021,November 2021,Week 46 2021,Monday,0,November,Week 46,Monday46,0.0
2021-11-15,15:58:00.0,Coffee,,,7.7,,Expense,2021,November 2021,Week 46 2021,Monday,15,November,Week 46,Monday46,7.7
2021-11-15,18:12:00.0,Coffee,,,8.57,,Expense,2021,November 2021,Week 46 2021,Monday,18,November,Week 46,Monday46,8.57
2021-11-15,18:23:00.0,Coffee,,,7.48,,Expense,2021,November 2021,Week 46 2021,Monday,18,November,Week 46,Monday46,7.48
2021-11-16,00:00:00.0,Food,,,,,Expense,2021,November 2021,Week 46 2021,Tuesday,0,November,Week 46,Tuesday46,0.0
2021-11-16,00:00:00.0,Public Transport,,,,,Expense,2021,November 2021,Week 46 2021,Tuesday,0,November,Week 46,Tuesday46,0.0
2021-11-16,00:00:00.0,Rent,,,,,Expense,2021,November 2021,Week 46 2021,Tuesday,0,November,Week 46,Tuesday46,0.0
2021-11-16,00:00:00.0,Utilities,,,,,Expense,2021,November 2021,Week 46 2021,Tuesday,0,November,Week 46,Tuesday46,0.0
2021-11-16,00:00:00.0,Clothing,,,,,Expense,2021,November 2021,Week 46 2021,Tuesday,0,November,Week 46,Tuesday46,0.0
2021-11-16,00:00:00.0,Holiday,,,,,Expense,2021,November 2021,Week 46 2021,Tuesday,0,November,Week 46,Tuesday46,0.0
2021-11-16,00:00:00.0,Technology,,,,,Expense,2021,November 2021,Week 46 2021,Tuesday,0,November,Week 46,Tuesday46,0.0
2021-11-16,00:00:00.0,Salary,,,,,Income,2021,November 2021,Week 46 2021,Tuesday,0,November,Week 46,Tuesday46,0.0
